mmsi,freq_mean_mhz,bandwidth_mean_khz,power_mean_watts,signal_strength_mean_dbm,snr_mean_db,noise_level_mean_dbm,is_suspicious,gross_tonnage,type,flag,pavillon_suppose
675342430,158.1575,31.8,265.05,-44.38,14.15,-89.5,False,47422.4,Container Ship,Marshall Islands,Autre
675632623,159.7975,28.5,186.95,-63.98,25.55,-106.62,True,241365.1,Tanker,Malta,Autre
675737967,158.62,49.5,437.4,-58.2,36.3,-72.2,True,226372.0,Tanker,Malta,Autre
677561700,159.9967,30.47,233.22,-76.9,16.97,-80.63,False,286666.3,General Cargo,USA,Autre
677959191,158.7883,29.82,251.88,-67.97,20.08,-80.6,False,120046.8,Bulk Carrier,Denmark,Autre
678158398,158.7013,35.48,287.0,-48.5,25.56,-92.05,False,298303.7,Tanker,France,Autre
678673276,159.4725,22.72,317.75,-61.25,11.45,-74.8,True,131878.8,Passenger Ship,Liberia,Autre
679220360,158.24,34.15,150.85,-70.05,15.75,-66.1,False,238686.4,Bulk Carrier,Marshall Islands,Autre
679498794,158.1375,30.15,367.18,-79.32,27.58,-78.38,True,87971.1,Bulk Carrier,Marshall Islands,Autre
679504462,159.06,35.0,241.7,-62.57,24.1,-95.2,True,232845.5,Fishing Vessel,France,Autre
679668591,159.23,30.3,242.0,-61.15,23.78,-86.7,False,274910.7,Container Ship,USA,Autre
680213971,159.7875,26.65,308.17,-56.82,26.55,-79.03,False,29002.4,Bulk Carrier,USA,Autre
680476451,160.1157,28.33,149.6,-58.59,29.86,-73.34,True,56584.1,Passenger Ship,Denmark,Autre
682698033,158.666,26.27,259.02,-69.7,35.77,-101.62,False,57274.2,Bulk Carrier,Malta,Autre
683276186,159.238,22.66,248.92,-85.98,21.58,-91.26,False,92916.5,Bulk Carrier,Bahamas,Autre
683402053,160.0583,29.68,255.42,-77.32,24.83,-85.9,True,48367.9,Fishing Vessel,France,Autre
683663765,159.048,30.38,289.12,-61.76,13.18,-93.2,False,173686.2,Passenger Ship,Denmark,Autre
684534584,158.5686,27.79,193.53,-76.44,31.11,-95.46,True,131602.5,General Cargo,Malta,Autre
685694091,159.01,26.23,302.23,-75.63,23.3,-91.13,False,138420.7,Passenger Ship,Denmark,Autre
686208585,159.415,27.62,144.82,-70.7,17.98,-76.0,True,142328.7,General Cargo,Bahamas,Autre
686834541,159.2867,33.47,206.7,-70.23,28.23,-89.53,True,69895.2,Fishing Vessel,Singapore,Autre
687486089,159.566,29.0,204.26,-66.02,24.12,-95.64,True,260799.9,Bulk Carrier,Marshall Islands,Autre
688105049,159.0814,21.96,216.57,-74.07,30.29,-91.04,True,47819.0,Fishing Vessel,Malta,Autre
689796314,159.8057,35.69,271.54,-68.2,24.24,-92.31,False,292977.9,General Cargo,Bahamas,Autre
691566561,158.6975,28.22,127.25,-60.78,20.12,-92.42,True,282441.4,Tanker,Malta,Autre
692604640,158.9,26.49,121.26,-65.41,28.63,-85.64,False,235161.6,Passenger Ship,Malta,Autre
693467838,158.939,31.08,267.21,-76.34,30.67,-91.17,True,247928.1,Tanker,Singapore,Autre
694118682,160.09,31.7,245.55,-84.68,33.52,-73.82,True,38064.4,General Cargo,France,Autre
696020593,159.23,27.9,87.42,-67.72,32.25,-84.95,False,134371.3,Container Ship,Marshall Islands,Autre
697499423,160.1,30.3,336.35,-90.12,23.12,-86.15,True,85389.3,General Cargo,Singapore,Autre
697745795,159.815,29.88,122.48,-51.38,30.6,-111.38,False,117554.0,General Cargo,Bahamas,Autre
698666723,158.9867,28.6,185.2,-48.97,21.87,-68.77,False,87460.6,Fishing Vessel,USA,Autre
699245737,158.8933,34.57,249.23,-73.3,28.6,-87.82,True,2807.4,Tanker,Singapore,Autre
699529355,159.396,32.44,181.06,-63.18,27.78,-77.46,False,241870.3,Bulk Carrier,Malta,Autre
699922387,159.585,30.78,274.78,-64.45,32.6,-90.3,False,199722.5,General Cargo,Singapore,Autre
701852009,159.325,28.45,159.47,-62.35,34.8,-93.0,False,235568.3,Fishing Vessel,Denmark,Autre
702708383,159.15,32.62,340.02,-68.67,24.98,-95.08,False,73722.9,Bulk Carrier,Liberia,Autre
703637316,158.6,34.88,257.1,-64.71,28.26,-100.55,True,153358.3,Bulk Carrier,Denmark,Autre
704661953,157.085,25.35,158.3,-62.25,23.4,-104.45,False,3826.8,General Cargo,Malta,Autre
704843269,159.3725,22.91,251.78,-63.74,28.04,-79.04,True,102086.1,Tanker,Bahamas,Autre
705561223,159.5367,31.23,176.52,-79.0,31.94,-90.87,True,196666.4,Fishing Vessel,France,Autre
706491378,159.0,25.89,247.65,-67.96,20.5,-93.58,False,297611.5,Fishing Vessel,Panama,Autre
707000071,158.435,18.18,194.5,-64.82,17.32,-98.52,False,185508.9,Passenger Ship,China,Autre
708338175,158.705,34.6,384.18,-69.12,28.8,-97.65,True,12825.2,General Cargo,USA,Autre
711942599,158.35,21.4,303.15,-70.7,21.3,-83.55,False,118805.3,Tanker,Marshall Islands,Autre
713738657,158.986,23.58,189.74,-73.58,29.86,-99.38,True,72725.0,Passenger Ship,China,Autre
714252611,158.9483,34.37,256.58,-99.07,26.8,-76.95,False,52226.0,Fishing Vessel,Denmark,Autre
715406233,157.8667,36.93,208.0,-83.0,15.33,-78.73,True,104574.8,Passenger Ship,Panama,Autre
716823280,159.0475,27.85,212.5,-55.05,16.35,-101.78,True,65556.2,Container Ship,China,Autre
717151265,160.46,29.14,374.68,-66.86,22.92,-83.82,False,41227.3,Bulk Carrier,Denmark,Autre
718413378,157.87,26.4,323.0,-92.3,40.4,-65.7,True,202518.0,Tanker,Singapore,Autre
719643596,159.25,24.7,391.6,-62.75,24.5,-71.85,False,109711.2,Fishing Vessel,Malta,Autre
720463075,158.5367,20.67,217.7,-58.7,17.5,-101.57,False,268506.7,Bulk Carrier,China,Autre
720519326,158.644,25.28,265.54,-65.67,28.08,-84.78,True,207260.2,Container Ship,France,Autre
721604393,160.424,28.58,221.68,-70.92,14.3,-108.14,True,143347.5,Tanker,Denmark,Autre
722197210,157.928,23.28,321.32,-86.0,23.54,-96.36,False,231531.7,Fishing Vessel,France,Autre
722440326,159.806,25.62,251.5,-63.1,23.38,-91.9,False,61023.3,General Cargo,Panama,Autre
722847112,159.265,30.75,198.7,-56.3,35.05,-83.55,True,51762.8,Tanker,USA,Autre
722908274,157.872,23.72,260.2,-42.04,15.92,-93.1,True,256124.7,Container Ship,France,Autre
723636831,158.045,34.0,238.87,-69.63,25.02,-89.82,True,200591.1,General Cargo,China,Autre
723678138,159.5333,35.18,245.03,-43.82,32.87,-95.72,False,100014.6,Container Ship,Malta,Autre
723722389,158.53,28.57,255.2,-58.53,35.37,-112.17,False,160743.0,Container Ship,Denmark,Autre
724448480,157.99,16.5,132.25,-66.25,9.95,-78.05,True,224575.6,Fishing Vessel,France,Autre
724638764,159.975,12.45,268.15,-90.45,23.4,-85.55,False,43336.5,Passenger Ship,France,Autre
725306361,158.5017,23.25,274.4,-70.35,26.22,-97.67,False,61715.8,General Cargo,Denmark,Autre
726467074,160.5925,31.45,301.82,-67.9,20.12,-102.7,True,55161.1,Bulk Carrier,Marshall Islands,Autre
727206661,159.78,32.59,247.07,-55.26,16.07,-98.81,False,250674.7,Passenger Ship,USA,Autre
727417459,160.1233,27.07,297.97,-74.93,40.57,-100.37,False,224118.5,Fishing Vessel,Liberia,Autre
728358748,157.27,33.73,298.27,-78.75,27.83,-91.32,True,205006.8,Tanker,Liberia,Autre
728594801,159.288,34.22,318.62,-70.34,19.82,-89.04,False,208858.6,Tanker,Malta,Autre
729794426,160.035,28.62,278.35,-82.58,34.32,-74.77,True,90527.6,General Cargo,Panama,Autre
729801011,158.33,30.8,454.25,-108.85,45.65,-84.3,True,191429.2,Passenger Ship,Malta,Autre
729834349,158.7975,27.32,198.68,-66.35,27.88,-81.18,True,36073.5,Bulk Carrier,Liberia,Autre
729874439,159.5525,31.26,231.2,-91.86,23.3,-90.91,True,106847.3,Passenger Ship,Singapore,Autre
730358706,158.9867,30.72,245.72,-70.18,27.05,-87.53,False,194503.6,Passenger Ship,China,Autre
731337211,158.356,33.68,344.84,-66.18,19.54,-95.34,True,33560.5,Fishing Vessel,Malta,Autre
733587569,157.2575,23.55,238.88,-55.4,30.28,-82.45,True,219039.7,General Cargo,France,Autre
733723778,159.386,30.42,237.12,-88.6,10.26,-100.86,True,231977.1,Container Ship,Denmark,Autre
735319356,159.3517,24.93,280.28,-53.98,23.98,-89.57,True,165599.0,Container Ship,USA,Autre
735932992,158.35,25.22,334.68,-87.48,23.56,-101.24,True,50017.0,Bulk Carrier,USA,Autre
737553133,158.4871,28.84,267.94,-81.46,18.51,-92.46,False,170951.9,Tanker,Singapore,Autre
738742479,159.0567,33.63,40.97,-37.17,22.63,-109.07,True,156827.6,Passenger Ship,Singapore,Autre
738790875,160.3688,30.88,303.46,-57.54,18.26,-85.22,True,128571.1,Bulk Carrier,USA,Autre
738849774,159.4,27.87,270.5,-82.02,24.88,-98.68,False,87732.9,Passenger Ship,Bahamas,Autre
739418888,158.908,25.26,304.72,-46.14,30.24,-95.98,False,82069.2,Fishing Vessel,Bahamas,Autre
742245762,158.4614,36.76,268.97,-67.89,25.79,-81.81,False,223314.6,General Cargo,Marshall Islands,Autre
742854816,158.5189,29.69,290.51,-75.31,27.48,-83.76,False,201104.8,Fishing Vessel,Denmark,Autre
743162389,159.89,28.2,109.3,-98.83,40.3,-108.63,True,284800.5,Container Ship,Liberia,Autre
744192701,158.76,29.16,274.28,-87.46,37.1,-87.98,False,141825.9,Bulk Carrier,Panama,Autre
744527202,158.1286,26.49,291.04,-75.41,31.43,-96.31,True,263257.1,General Cargo,China,Autre
744844875,157.9075,27.78,210.38,-91.68,22.28,-69.95,True,272278.3,Container Ship,Singapore,Autre
746255510,158.55,32.54,241.46,-36.98,21.92,-91.42,True,210695.2,Passenger Ship,France,Autre
747743383,159.0775,28.76,215.22,-77.24,28.56,-90.02,False,214675.0,Container Ship,Liberia,Autre
748359141,158.585,36.52,227.52,-86.6,28.0,-88.32,False,109732.2,Fishing Vessel,Bahamas,Autre
748905485,160.226,21.68,179.88,-52.72,25.04,-91.1,False,163311.0,Passenger Ship,Liberia,Autre
749313033,159.9683,23.48,359.6,-82.05,19.58,-87.12,True,56411.0,Container Ship,Malta,Autre
749434747,158.292,29.96,243.28,-51.36,33.12,-85.26,False,218415.3,Container Ship,France,Autre
749937520,159.575,28.8,325.65,-88.72,34.25,-85.92,False,153745.4,Container Ship,France,Autre
750400300,158.666,28.0,337.34,-85.56,22.18,-102.24,True,285900.5,Bulk Carrier,France,Autre
750747879,158.8125,38.72,302.64,-72.74,25.61,-93.28,True,95844.0,General Cargo,Singapore,Autre
750940589,157.565,16.6,115.65,-56.65,31.65,-75.85,False,16049.0,General Cargo,Panama,Autre
752014060,159.0156,30.54,243.46,-71.73,25.88,-86.74,True,232440.5,Bulk Carrier,Panama,Autre
752289007,159.298,30.56,219.94,-45.66,13.54,-100.3,False,257705.3,Fishing Vessel,Singapore,Autre
753345065,160.4875,30.4,323.1,-74.45,24.6,-102.3,False,69591.4,Passenger Ship,China,Autre
753582834,157.935,27.88,194.25,-50.88,20.58,-97.98,True,265352.5,Tanker,Bahamas,Autre
753673738,159.994,33.86,287.76,-102.98,30.84,-93.68,False,230591.3,Fishing Vessel,Bahamas,Autre
754313150,159.625,22.42,206.95,-52.8,22.45,-82.98,True,275223.6,Tanker,Bahamas,Autre
754816502,158.02,25.87,216.35,-33.12,25.18,-97.17,True,28026.0,Bulk Carrier,Denmark,Autre
754922447,158.2275,33.08,145.24,-73.59,24.72,-86.15,False,203020.2,Bulk Carrier,Bahamas,Autre
755635261,159.3717,28.42,320.75,-60.23,28.87,-92.48,False,25276.6,Fishing Vessel,Malta,Autre
755940023,158.37,25.6,293.45,-86.1,28.17,-91.22,True,175982.3,Tanker,China,Autre
756035927,159.45,33.34,290.36,-80.32,31.9,-86.5,True,42891.4,General Cargo,Malta,Autre
758310772,158.79,37.83,277.55,-58.08,18.47,-87.7,False,50726.8,Tanker,Panama,Autre
759217626,158.9157,24.13,231.27,-61.03,23.2,-94.57,False,185779.0,General Cargo,Liberia,Autre
760132103,157.9867,34.5,296.3,-69.0,33.97,-96.6,True,201982.2,Container Ship,USA,Autre
760384526,158.2383,30.25,257.48,-74.95,14.32,-97.15,False,133509.4,Passenger Ship,Singapore,Autre
761368866,158.8733,17.88,289.85,-56.68,27.45,-87.42,False,160690.2,Container Ship,Malta,Autre
761439274,160.1,13.8,61.3,-84.6,38.7,-111.8,False,97513.8,Tanker,Singapore,Autre
761838030,159.324,32.38,297.92,-55.46,29.36,-105.92,False,209616.8,Bulk Carrier,France,Autre
762178422,159.62,31.18,204.14,-66.24,15.84,-84.88,False,130378.9,Tanker,China,Autre
763146211,158.44,29.82,384.66,-68.98,18.62,-95.76,True,41564.0,Fishing Vessel,China,Autre
763169399,158.9178,24.66,222.72,-58.06,29.11,-97.19,True,268196.1,Passenger Ship,Liberia,Autre
763605056,158.782,35.22,351.78,-51.82,22.1,-85.66,False,129313.6,Fishing Vessel,Panama,Autre
763846551,159.7943,29.31,154.34,-60.01,24.73,-91.66,False,270876.2,Passenger Ship,Marshall Islands,Autre
763973816,159.626,34.44,282.04,-66.2,29.78,-70.44,False,29777.5,Bulk Carrier,China,Autre
764353680,158.4575,22.32,100.07,-61.62,34.95,-87.58,True,290324.7,Container Ship,USA,Autre
764633816,158.8314,37.74,244.93,-83.9,28.01,-88.84,False,209052.8,General Cargo,Singapore,Autre
764776555,161.19,31.05,155.25,-74.3,23.65,-73.0,True,104706.0,Passenger Ship,USA,Autre
765262794,158.2483,23.05,252.93,-54.25,31.53,-77.53,True,78103.4,Passenger Ship,Malta,Autre
766040528,158.7143,27.51,210.84,-75.94,32.79,-98.39,False,242975.9,Tanker,Bahamas,Autre
766133415,158.114,26.12,219.56,-76.12,20.64,-105.46,False,264873.0,Passenger Ship,France,Autre
766277551,160.126,40.46,152.6,-69.6,27.88,-102.28,True,182779.4,Fishing Vessel,Marshall Islands,Autre
767793733,158.68,35.1,286.4,-83.02,19.5,-79.88,False,25333.3,Passenger Ship,France,Autre
767801946,159.585,25.28,196.88,-86.18,20.98,-83.82,True,141541.1,Fishing Vessel,Denmark,Autre
767955728,159.4175,35.65,201.65,-66.53,24.08,-93.38,False,188419.3,General Cargo,Liberia,Autre
768075179,159.1517,34.18,225.93,-71.42,30.05,-87.98,True,84856.6,Tanker,Malta,Autre
768349235,159.86,31.33,337.17,-53.3,26.13,-78.0,True,212343.2,Bulk Carrier,Bahamas,Autre
768467727,159.274,18.22,326.34,-63.44,31.2,-95.22,False,34390.4,Passenger Ship,Marshall Islands,Autre
769565144,158.815,22.6,287.3,-68.85,15.85,-99.4,False,53448.0,General Cargo,Panama,Autre
771069098,160.202,30.98,216.5,-74.68,26.18,-96.02,True,56461.1,Container Ship,Singapore,Autre
771150112,160.1943,28.5,320.81,-67.27,14.07,-82.39,False,196548.4,Fishing Vessel,Liberia,Autre
771305759,158.3914,36.22,201.05,-74.01,24.33,-89.4,False,137819.2,Container Ship,Denmark,Autre
771937775,157.305,26.58,127.18,-74.65,20.73,-90.02,True,112542.5,Fishing Vessel,Malta,Autre
772043340,159.8871,26.17,182.74,-55.76,19.63,-92.99,False,197677.5,Tanker,Malta,Autre
772134211,158.285,32.43,411.47,-85.88,30.47,-73.43,False,151143.0,Tanker,France,Autre
772687223,158.686,26.08,250.24,-51.56,35.28,-91.72,True,212127.5,Tanker,China,Autre
773465268,158.1425,28.8,209.8,-46.12,36.78,-94.4,False,56548.3,Tanker,Marshall Islands,Autre
773610320,157.742,22.04,215.1,-52.26,25.84,-88.64,False,66141.1,Container Ship,France,Autre
774339038,158.0175,32.22,198.08,-78.55,6.48,-90.02,True,204197.7,Tanker,Bahamas,Autre
775231305,158.125,34.65,257.65,-39.85,41.2,-84.0,True,160111.8,Passenger Ship,Liberia,Autre
775404149,159.4643,35.23,251.19,-62.36,31.77,-90.1,True,263535.1,Fishing Vessel,Liberia,Autre
775416352,161.1,37.87,375.07,-100.67,20.73,-94.17,False,202143.1,General Cargo,Singapore,Autre
775929575,159.1725,32.45,277.39,-79.76,29.42,-82.75,True,4057.7,Container Ship,Panama,Autre
776350480,159.99,31.07,280.2,-74.7,32.8,-84.67,False,99573.4,General Cargo,France,Autre
777022296,158.8342,30.35,321.38,-53.97,26.08,-91.95,True,107711.1,Tanker,Liberia,Autre
777450460,160.54,35.03,187.13,-54.07,30.53,-77.67,False,162627.0,Container Ship,Panama,Autre
777666051,159.41,33.69,223.03,-59.56,18.79,-91.72,True,9984.4,Passenger Ship,China,Autre
778196639,157.075,37.15,360.1,-41.55,26.15,-103.85,False,283510.9,Passenger Ship,France,Autre
778281235,157.95,36.8,260.05,-86.05,27.0,-97.15,False,155481.7,General Cargo,Singapore,Autre
778418171,160.12,18.4,418.8,-36.7,37.4,-93.7,True,113024.3,Container Ship,Marshall Islands,Autre
778903980,158.7233,36.7,237.93,-79.6,28.07,-90.1,True,93902.8,Fishing Vessel,France,Autre
779191453,158.91,26.95,225.65,-60.95,30.52,-88.42,False,94971.5,Bulk Carrier,Bahamas,Autre
779676678,158.996,28.14,272.18,-69.88,19.36,-84.08,True,101006.7,Fishing Vessel,Singapore,Autre
779719852,161.3,29.4,364.3,-80.3,20.3,-82.6,False,270132.8,General Cargo,Denmark,Autre
780410570,158.24,32.7,208.24,-67.12,26.56,-98.9,False,116774.3,Bulk Carrier,USA,Autre
780476855,159.79,21.6,235.3,-76.88,11.56,-84.1,False,156133.5,Tanker,Panama,Autre
780543548,158.6038,29.05,196.44,-68.0,20.4,-96.68,True,126811.7,Container Ship,USA,Autre
780611688,158.1575,21.32,188.8,-70.05,22.15,-89.98,True,35816.2,Passenger Ship,Singapore,Autre
780860305,159.856,26.76,233.56,-81.72,30.82,-84.28,False,156117.9,Container Ship,Panama,Autre
780872220,158.478,29.86,314.58,-52.74,26.78,-84.96,True,247219.4,Container Ship,China,Autre
780970320,158.42,26.76,262.46,-73.1,24.35,-86.75,False,56778.1,Container Ship,Singapore,Autre
781122679,158.7225,38.58,308.12,-63.9,16.77,-93.9,False,224655.9,Passenger Ship,Marshall Islands,Autre
782140749,158.585,34.65,351.72,-57.48,28.6,-81.7,True,173797.3,Container Ship,Marshall Islands,Autre
782576379,158.54,27.71,255.0,-77.87,31.01,-96.19,True,278811.8,Container Ship,Panama,Autre
782905490,159.68,27.05,214.8,-39.42,18.42,-77.05,False,205286.4,Passenger Ship,France,Autre
782964567,159.6517,33.6,241.28,-66.73,19.17,-89.58,True,108761.9,General Cargo,China,Autre
783109193,159.89,29.63,164.63,-91.4,29.07,-107.87,False,287808.9,General Cargo,Denmark,Autre
783480433,158.7775,25.5,187.08,-53.7,29.98,-82.7,False,41818.3,Container Ship,Malta,Autre
783771062,161.37,33.8,358.2,-31.4,3.5,-65.8,True,167662.8,Container Ship,Liberia,Autre
784062106,159.2325,29.62,309.75,-77.8,33.25,-80.05,True,108370.5,Passenger Ship,Malta,Autre
784993050,158.2775,25.22,203.45,-71.2,34.78,-87.42,True,239476.6,Passenger Ship,Denmark,Autre
786527370,158.9622,36.24,276.72,-61.72,23.21,-95.59,False,189159.2,General Cargo,Singapore,Autre
786592775,157.544,27.64,373.26,-73.04,31.86,-95.82,False,252165.2,Tanker,Malta,Autre
787276961,159.01,24.48,220.75,-77.22,23.7,-92.35,True,127322.7,Passenger Ship,Panama,Autre
787632236,159.3333,24.53,259.4,-53.27,26.5,-93.3,False,214536.6,Container Ship,Panama,Autre
787790467,157.5375,25.05,245.92,-59.08,30.9,-100.6,True,230179.5,Passenger Ship,Malta,Autre
788222557,159.715,40.35,292.25,-86.1,27.2,-97.28,True,3280.4,Bulk Carrier,USA,Autre
789472539,159.5467,36.83,290.57,-82.9,11.37,-92.6,True,247980.2,Container Ship,Bahamas,Autre
789983559,159.4867,24.5,183.1,-41.1,30.13,-86.37,True,154655.5,Container Ship,Singapore,Autre
790078615,159.3075,20.23,152.85,-50.68,13.08,-94.3,True,279103.5,Container Ship,Liberia,Autre
790918169,158.1433,38.33,299.13,-47.07,12.67,-96.27,True,203053.5,Container Ship,Malta,Autre
791982495,159.0257,36.91,306.27,-83.64,29.5,-94.8,True,98138.3,General Cargo,China,Autre
792163190,158.3988,24.54,234.2,-62.52,24.38,-81.89,False,92528.4,Fishing Vessel,Bahamas,Autre
792191610,159.11,29.64,298.04,-83.52,25.0,-89.32,True,145496.6,Fishing Vessel,China,Autre
792400356,157.9583,21.93,320.53,-63.38,31.48,-91.25,False,189336.7,Container Ship,Panama,Autre
792401778,158.184,21.04,187.5,-78.24,24.52,-87.26,True,287400.8,General Cargo,Liberia,Autre
792478979,158.1433,24.8,208.58,-73.83,29.12,-87.72,False,166345.0,Container Ship,China,Autre
792597146,158.638,30.08,308.4,-42.34,10.4,-97.86,False,138401.7,Passenger Ship,Bahamas,Autre
793562464,158.366,31.28,240.32,-62.34,27.12,-91.2,True,113169.3,Passenger Ship,Malta,Autre
794030443,159.4325,27.48,182.72,-51.02,28.8,-90.9,False,239283.1,Bulk Carrier,Singapore,Autre
794556784,160.162,33.64,225.8,-68.2,24.96,-86.5,True,242345.0,Tanker,Panama,Autre
794690449,156.9967,16.0,221.73,-76.6,28.23,-102.9,True,57674.5,Fishing Vessel,Liberia,Autre
795339740,159.4462,36.78,218.06,-58.34,32.91,-92.26,True,163527.5,General Cargo,Marshall Islands,Autre
795801450,159.15,39.85,309.7,-105.5,42.2,-88.05,False,93241.3,Tanker,Panama,Autre
796002514,159.59,27.01,216.26,-71.61,23.19,-101.93,True,135880.4,General Cargo,Malta,Autre
796664560,159.354,28.3,173.76,-72.8,10.14,-92.26,False,116506.7,Container Ship,France,Autre
796671313,160.22,30.0,125.77,-107.03,25.2,-100.7,True,51186.1,Container Ship,USA,Autre
797047520,159.55,36.04,237.78,-71.56,21.59,-87.37,False,181500.2,Bulk Carrier,Marshall Islands,Autre
798437882,158.305,41.58,353.82,-80.2,28.33,-87.82,False,202366.3,Bulk Carrier,China,Autre
798578134,160.86,10.3,271.2,-57.6,40.2,-61.4,True,264529.1,Tanker,Malta,Autre
